trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_drop_off_window,end_pickup_drop_off_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_5839332_b_82305_tn_2,,,782344,22,,0,0,10595.105583226949,0,,,,,1,1,,,,,,,,,,,
t_5839332_b_82305_tn_2,,,782372,23,,0,0,10873.658045044498,0,,,,,1,1,,,,,,,,,,,
t_5839332_b_82305_tn_2,17:05:00,17:05:00,782403,24,,0,0,11314.616472849997,1,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,16:20:00,16:20:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,16:28:00,16:28:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,16:32:00,16:32:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,16:44:00,16:44:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_1,16:50:00,16:50:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,17:20:00,17:20:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,17:28:00,17:28:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,17:32:00,17:32:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,17:44:00,17:44:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_81614_tn_2,17:50:00,17:50:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,16:20:00,16:20:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,16:28:00,16:28:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,16:32:00,16:32:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,16:44:00,16:44:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_1,16:50:00,16:50:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,17:20:00,17:20:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,17:28:00,17:28:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,17:32:00,17:32:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,17:44:00,17:44:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839333_b_82305_tn_2,17:50:00,17:50:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,06:50:00,06:50:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,06:58:00,06:58:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,07:02:00,07:02:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,07:14:00,07:14:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_1,07:20:00,07:20:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,07:50:00,07:50:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,07:58:00,07:58:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,08:02:00,08:02:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,08:14:00,08:14:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_2,08:20:00,08:20:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,08:50:00,08:50:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,08:58:00,08:58:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,09:02:00,09:02:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,09:14:00,09:14:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_81614_tn_3,09:20:00,09:20:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,06:50:00,06:50:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,06:58:00,06:58:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,07:02:00,07:02:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,07:14:00,07:14:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_1,07:20:00,07:20:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,07:50:00,07:50:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,07:58:00,07:58:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,08:02:00,08:02:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2740161,13,,0,0,6327.912248429423,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2740162,14,,0,0,6621.982350754433,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2740163,15,,0,0,6979.957491780778,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,2740164,16,,0,0,7543.085837920729,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,782359,17,,0,0,7782.28766678285,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,782363,18,,0,0,8104.523044417938,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,782435,19,,0,0,8884.298871324421,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,08:14:00,08:14:00,782434,20,,0,0,9149.837590445462,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,782465,21,,0,0,9802.18769488957,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,782463,22,,0,0,10355.283254249834,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,,,782409,23,,0,0,11041.074606745047,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_2,08:20:00,08:20:00,782441,24,,0,0,11749.178496750003,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,08:50:00,08:50:00,782403,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,2740157,2,,0,0,384.9171643653913,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,2484476,3,,0,0,1442.3158964238546,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,2484474,4,,0,0,1909.4301566512945,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,2332194,5,,0,0,2352.9026579807287,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,2332195,6,,0,0,3038.157128491025,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,782370,7,,0,0,3142.4514427631684,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,4230345,8,,0,0,3436.10319124862,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,4230346,9,,0,0,3898.36987604204,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,08:58:00,08:58:00,2740159,10,,0,0,3986.753766723284,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,,,2740160,11,,0,0,4459.76833737591,0,,,,,1,1,,,,,,,,,,,
t_5839334_b_82305_tn_3,09:02:00,09:02:00,782460,12,,0,0,5192.8179915183955,0,,,,,1,1,,,,,,,,,,,
